19.489,2717.6458333333,4.3958333333,0.8341302083,213.9607843137,6.5094401042,78.345,-1.94765625,0,0,0,0.0925390625,14.7,14.1000976563,99.6078431373,65.8823529412,13.3333333333,5.3820079671,0,0.1758241758,12.9411764706,217.17,3908,75.546875,75.3515625,68.8640973631,235.24,-0.78125,1.0910560345,56,0,56.75625,99,88,94,29
19.501,2725.0208333333,4.2708333333,0.8357864583,213.9607843137,6.4645182292,78.933,-1.93453125,0,0,0,0.0915390625,14.7,14.1000976563,99.6078431373,65.8823529412,13.3333333333,5.4022055951,0,0.1758241758,12.9411764706,217.0996,3906.84,75.50625,75.1603125,68.7829614604,235.184,-0.78125,1.2526939655,56,0,56.75625,99,88,94,29
19.513,2732.3958333333,4.1458333333,0.8374427083,213.9607843137,6.4195963542,79.521,-1.92140625,0,0,0,0.0904481534,14.7,14.1000976563,99.6078431373,65.8823529412,13.3333333333,5.4274467382,0,0.1758241758,12.9411764706,217.586,3918.4,75.8984375,75.4671875,68.6274509804,235.2992,-0.78125,1.5625,56,0,56.75625,99,88,94,29
19.526,2741,4,0.839375,213.9607843137,6.3671875,80.55,-1.8984375,0,0,0,0.0892663352,14.7,14.1000976563,99.6078431373,65.8823529412,13.3333333333,5.4547913098,0,0.1758241758,12.9029172645,218.1268,3931.92,76.35546875,75.84296875,68.6465805835,235.4916,-0.78125,1.5625,56.0487804878,0,56.75625,98.9591836735,88,94,29
19.538,2750.8894230769,4,0.8411730769,214.3749019608,6.3737980769,80.6628,-1.8965625,0,0,0,0.0875390625,14.7,14.1000976563,99.6078431373,65.8823529412,13.3333333333,5.4989633102,0,0.1758241758,12.6733620277,219.25,3960,77.3046875,76.18984375,68.7613582018,235.6692,-0.78125,1.5625,56.3414634146,0,56.75625,98.7142857143,88,94,29
19.551,2762.5769230769,4,0.8432980769,215.7207843137,6.3816105769,81.0294,-1.89046875,0,0,0,0.0940887784,14.7,14.1000976563,99.6078431373,65.9119496855,13.3333333333,5.504632929,0,0.1758241758,12.1568627451,219.1668,3957.92,77.234375,76.796875,69.0196078431,235.98,-0.78125,1.5625,57,0,56.75625,98.4489795918,88,94,29
19.563,2773.3653846154,4,0.8452596154,216.9631372549,6.3888221154,81.3678,-1.88484375,0,0,0,0.1071882102,14.7,14.1000976563,99.6078431373,66.0007399186,13.3333333333,5.5216417855,0,0.1758241758,12.1951219512,219.728,3972.6,77.59375,76.901875,69.0004782401,236.0256,-0.78125,1.5625,56.9512195122,0,56.75625,98,88,94,29
19.576,2787.75,4,0.847875,219.137254902,6.3984375,81.96,-1.875,0,0,0,0.1213792614,14.7,14.1000976563,99.6078431373,66.0969293378,13.3333333333,5.5400680468,0,0.1758241758,11.9843137255,220.3494,3988.98,77.96953125,77.243125,68.7607843137,236.1738,-0.78125,1.90625,57.22,0,56.75625,98,88,94,29
19.589,2789.7291666667,4,0.8489166667,218.9680891965,6.3512369792,82.1894117647,-1.8665747549,0,0,0,0.147578125,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.5740857598,0,0.1758241758,11.7803921569,221.64,4023,78.75,78.109375,68.4549019608,236.55,-0.78125,2.3125,57.48,0,56.75625,98,88,94,29
19.601,2792.1041666667,4,0.8501666667,218.5620915033,6.2945963542,82.74,-1.8463541667,0,0,0,0.154078125,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.5770253339,0,0.1758241758,11.3725490196,221.5444,4020.48,78.6921875,77.899375,67.8431372549,236.4588,-0.78125,3.125,58,0,56.75625,98,88,94,29
19.614,2794.6770833333,4,0.8515208333,218.122260669,6.2332356771,83.3364705882,-1.8244485294,0,0,0,0.238578125,14.7,14.1000976563,99.6078431373,66.2745098039,13.4196078431,5.6152397974,0,0.1758241758,11.3882352941,222.2274,4029.16,78.95625,78.2015625,67.8666666667,236.568,-0.78125,3.09375,57.98,0,56.75625,98,88,94,29
19.626,2797.25,4,0.852875,217.4117647059,6.171875,84.3,-1.7890625,0,0,0,0.316578125,14.7,14.1000976563,99.6078431373,66.2745098039,13.5137254902,5.7093061691,0,0.1758241758,11.2862745098,222.8682,4035.88,79.18125,78.4228125,67.9294117647,236.6112,-0.78125,3.46875,58,0,56.75625,98,88,94,29
19.639,2801.81,4,0.854555,217.693477391,6.1475,84.34,-1.7845982143,0,0,0,0.407578125,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.6887291503,0,0.1758241758,11.1843137255,224.31,4051,79.6875,79.03125,68.031372549,236.73,-0.78125,3.875,58,0,56.75625,98,88,94,29
19.652,2806.75,4,0.856375,218.6090436174,6.12109375,84.47,-1.7700892857,0,0,0,0.4986979167,14.7,14.1000976563,99.6078431373,66.2745098039,13.7176470588,5.7147149854,0,0.1758241758,10.9803921569,224.2566,4050.44,79.66875,78.9021875,68.2352941176,236.7048,-0.78125,4.6875,58,0,56.75625,98,88,94,29
19.664,2816.25,4,0.859875,219.4541816727,6.0703125,84.59,-1.7566964286,0,0,0,0.5898177083,14.7,14.1000976563,99.6078431373,66.2745098039,13.6392156863,5.7255326182,0,0.1582417582,10.9882352941,224.6642,4054.96,79.9796875,79.16171875,68.2274509804,236.785,-0.78125,4.65625,58,0,56.75625,98,88,94,29
19.677,2816.25,4,0.859875,220.862745098,6.0703125,84.79,-1.734375,0,0,0,0.688530816,14.7,14.1000976563,99.6078431373,66.2745098039,13.537254902,5.7543796388,0,0.1125274725,10.8963585434,225.0828,4059.64,80.325,79.5009375,68.3193277311,236.928,-0.78125,4.6875,58.2142857143,0,56.7495535714,98,88,94,29
19.688,2824.5509259259,4,0.8622685185,221.1388235294,6.0400752315,84.9892,-1.72625,0,0,0,0.8176171875,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.7471678837,0,0.0738461538,10.8193277311,225.92,4069,81.015625,79.78796875,68.3963585434,237.049,-0.78125,4.6875,58.4107142857,0,56.7434151786,98,88,94,29
19.701,2834.3611111111,4,0.8650972222,222.0360784314,6.0043402778,85.6366,-1.69984375,0,0,0,0.8198819633,14.7,14.1000976563,99.6078431373,66.2745098039,13.3490196078,5.7573256172,0,0,10.5882352941,225.8556,4068.28,80.9625,80.3359375,68.6274509804,237.28,-0.78125,4.6875,59,0,56.725,98,88,94,29
19.713,2843.4166666667,4,0.8677083333,222.8643137255,5.9713541667,86.2342,-1.67546875,0,0,0,0.8237644361,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.7643959654,0,0,10.6442577031,226.294,4076.6,81.984375,80.7303125,68.5714285714,237.3328,-0.78125,4.6875,58.8571428571,0,56.7294642857,98,88,94,29
19.726,2857,4,0.871625,224.3137254902,5.921875,87.28,-1.6328125,0,0,0,0.8279704484,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.7720555093,0,0,10.632798574,226.7802,4086.48,83.24375,82.01203125,68.5828877005,237.5044,-0.78125,4.1548295455,59,0,56.725,98,88,94,29
19.738,2861.1927083333,3.8541666667,0.8770755208,224.4517647059,5.7817382813,87.4248,-1.6228125,0,0,0,0.8325,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.7844286186,0,0,10.7397504456,227.79,4107,85.859375,83.19515625,68.4759358289,237.6628,-0.78125,2.8764204545,59,0,56.725,98,88,94,29
19.752,2869.578125,3.5625,0.8879765625,224.9349019608,5.5014648438,87.9316,-1.5878125,0,0,0,0.8313,14.7,14.1000976563,99.6078431373,66.2745098039,13.3333333333,5.7859617299,0,0,10.9803921569,227.7526,4106.24,85.7625,85.265625,68.2352941176,237.94,-0.78125,0,59,0,56.725,98,88,94,29
19.763,2876.1666666667,3.3333333333,0.8965416667,225.3145098039,5.28125,88.3298,-1.5603125,0,0,0,0.8302,14.7,14.1000976563,99.6078431373,66.2745098039,13.4117647059,5.7893345745,0,0,10.9625668449,228.338,4117.4,86.140625,85.35125,68.2531194296,237.9648,-0.78125,0.2130681818,59,0,56.725,98,88,94,29
19.776,2885.75,3,0.909,226.0392156863,4.9609375,89.09,-1.5078125,0,0,0,0.8289,14.7,14.1000976563,99.6078431373,66.2745098039,13.5137254902,5.7994531086,0,0,10.9803921569,229.0504,4130.92,86.50625,85.62953125,68.3215686275,238.0454,-0.78125,0,59.22,0,56.725,98,88,94,29
19.788,2886.875,3,0.9100546875,226.177254902,4.9345703125,89.0892,-1.5065625,0,0,0,0.8275,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.7970001306,0,0,10.9803921569,230.53,4159,87.265625,85.88640625,68.4156862745,238.1198,-0.78125,0,59.46,0,56.725,98,88,94,29
19.801,2888.5,3,0.911578125,226.6258823529,4.896484375,89.0866,-1.5025,0,0,0,0.8242604933,14.7,14.1000976563,99.6078431373,66.2745098039,13.7098039216,5.8068180546,0,0,10.9803921569,230.4204,4156.92,87.209375,86.3359375,68.6274509804,238.25,-0.78125,0,60,0,56.725,98,88,94,29
19.814,2890.125,3,0.9131015625,227.0745098039,4.8583984375,89.084,-1.4984375,0,0,0,0.8204319853,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8259669143,0,0,10.9803921569,230.876,4161.6,87.59375,86.4890625,68.6196078431,238.289,-0.78125,0,59.98,0,56.725,98,88,94,29
19.826,2891.75,3,0.914625,227.7647058824,4.8203125,89.08,-1.4921875,0,0,0,0.8168979779,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8436427848,0,0,10.9803921569,231.2534545455,4164.4363636364,87.9517045455,86.8565625,68.7073347858,238.3826,-0.78125,-0.1591435185,60,0,56.725,98,88,94,29
19.838,2900.5817307692,3,0.9157884615,227.7647058824,4.8236177885,89.1208,-1.4909375,0,0,0,0.8124804688,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8745755582,0,0,10.9803921569,232.26,4172,88.90625,87.2240625,68.7944807553,238.4762,-0.78125,-0.3327546296,60,0,56.725,98,88,94,29
19.852,2911.8221153846,3,0.9172692308,227.7647058824,4.8278245192,89.2636,-1.4865625,0,0,0,0.8169702647,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8776417806,0,0,10.9803921569,232.0712727273,4170.5818181818,88.7272727273,87.8671875,69.0196078431,238.64,-0.78125,-0.78125,60,0,56.725,98,88,94,29
19.863,2920.6538461539,3,0.9184326923,227.7647058824,4.8311298077,89.3758,-1.483125,0,0,0,0.8214600606,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8843874699,0,0,10.9803921569,232.43,4174.4444444444,89.1015625,88.0115625,68.9760348584,238.668,-0.78125,-0.6944444444,60,0,56.725,98,88,94,29
19.876,2933.5,3,0.920125,227.7647058824,4.8359375,89.59,-1.4765625,0,0,0,0.826766183,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.904624538,0,0,10.9803921569,232.872,4180.8,89.609375,88.48078125,69.125188537,238.759,-0.78125,-0.8864182692,60.1346153846,0,56.725,98,88,94,29
19.888,2939.265625,3,0.9211796875,227.902745098,4.8344726563,89.7124,-1.4753125,0,0,0,0.8324804688,14.7,14.1000976563,99.6078431373,66.2745098039,13.7254901961,5.8997185821,0,0,10.9803921569,233.79,4194,90.6640625,88.91390625,69.3061840121,238.843,-0.78125,-1.0667067308,60.3653846154,0,56.725,98,88,94,29
19.901,2947.59375,3,0.922703125,228.351372549,4.8323567708,90.1102,-1.47125,0,0,0,0.8302761719,14.7,14.1000976563,99.6078431373,66.3137254902,13.7254901961,5.8896000481,0,0,10.9803921569,233.722,4193.0222222222,90.5859375,89.671875,69.8039215686,238.99,-0.78125,-1.5625,61,0,56.725,98,88,94,29
19.913,2964.25,3,0.92575,228.7654901961,4.828125,90.4774,-1.4675,0,0,0,0.8278714844,14.7,14.1000976563,99.6078431373,66.4078431373,13.7254901961,5.8535412723,0,0,10.9803921569,234.046,4201.4,90.765625,89.725625,69.6832579186,238.9964,-0.78125,-1.4423076923,60.8461538462,0,56.725,98,88,94,29
19.927,2964.25,3,0.92575,229.4901960784,4.828125,91.12,-1.4609375,0,0,0,0.8250660156,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7543796388,0,0,10.926916221,234.4044,4211.76,90.9078125,89.91375,69.8039215686,239.0188,-0.78125,-1.6690340909,61,0,56.5289772727,98,88,94,29
19.939,2965.4038461539,3,0.9280576923,229.662745098,4.8155048077,91.381,-1.4453125,0,0,0,0.8224609375,14.7,14.1000976563,99.6078431373,66.6117647059,13.7254901961,5.7754139247,0,0,10.8199643494,235.07,4231,91.171875,90.34375,69.8039215686,239.07,-0.78125,-1.8821022727,61,0,56.1369318182,98,88,94,29
19.951,2966.5576923077,3,0.9303653846,230.0768627451,4.8028846154,92.0074,-1.4078125,0,0,0,0.8158523438,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7588869858,0,0,10.5882352941,235.0188,4229.52,91.1515625,90.23625,69.8039215686,239.0572,-0.78125,-2.34375,61,0,55.2875,98,88,94,29
19.964,2967.8076923077,3,0.9328653846,230.5254901961,4.7892127404,92.686,-1.3671875,0,0,0,0.8080421875,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7706060879,0,0,10.5971479501,235.4088,4236.28,91.61015625,90.52109375,69.8039215686,239.022,-0.78125,-2.3259943182,61,0,55.3201704545,98,88,94,29
19.976,2969.25,3,0.93575,231.2156862745,4.7734375,93.73,-1.3046875,0,0,0,0.8008328125,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7994531086,0,0,10.6745098039,235.7784,4242.04,92.08828125,90.94671875,69.8039215686,238.9068,-0.78125,-2.6875,61.22,0,55.2875,98,88,94,29
19.988,2975.9081632653,3.0918367347,0.9376556122,231.3510188389,4.7791772959,93.9841176471,-1.3028492647,0,0,0,0.792421875,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7922413534,0,0,10.768627451,236.61,4255,93.1640625,91.37234375,69.8039215686,238.7916,-0.78125,-3.0625,61.46,0,55.2875,98,88,94,29
20.001,2985.5255102041,3.2244897959,0.9404081633,231.7908496732,4.7874681122,94.81,-1.296875,0,0,0,0.7825089844,14.7,14.1000976563,99.6078431373,66.6666666667,13.7254901961,5.7965637836,0,0,10.9803921569,236.5484,4254.04,93.084375,92.1171875,69.8039215686,238.59,-0.78125,-3.90625,62,0,55.2875,98,88,94,29
20.014,2995.1428571429,3.3571428571,0.9431607143,232.2306805075,4.7957589286,95.6358823529,-1.2909007353,0,0,0,0.77079375,14.7,14.1000976563,99.6078431373,66.6666666667,13.8117647059,5.7890515386,0,0,10.9725490196,237.182,4272.82,93.6796875,92.34609375,69.8039215686,238.611,-0.78125,-3.875,61.98,0,55.2875,98,88,94,29
20.026,3005.5,3.5,0.946125,232.9411764706,4.8046875,96.97,-1.28125,0,0,0,0.7599796875,14.7,14.1000976563,99.6078431373,66.6666666667,13.9058823529,5.7821171587,0,0,10.9803921569,237.806,4292.26,94.2421875,92.89546875,69.8901960784,238.6614,-0.78125,-4.25,62,0,55.2875,98,88,94,29
20.039,3014.1730769231,3.3942307692,0.9474735577,233.0820328131,4.7881610577,96.9414285714,-1.2799744898,0,0,0,0.7473632813,14.7,14.1000976563,99.6078431373,66.6666666667,14.1176470588,5.7694041287,0,0,10.9803921569,239.21,4336,95.5078125,94.40625,69.9921568627,238.8,-0.78125,-4.65625,62,0,55.2875,98,88,94,29
20.051,3023.6346153846,3.2788461538,0.9489447115,233.5046018407,4.7701322115,96.8557142857,-1.2761479592,0,0,0,0.6604589844,14.7,14.1000976563,99.6078431373,66.6666666667,14.1019607843,5.7853676493,0,0,10.9803921569,239.106,4332.76,95.4140625,94.04,70.1960784314,238.7664,-0.78125,-5.46875,62,0,55.2875,98,88,94,29
20.064,3033.8846153846,3.1538461538,0.9505384615,233.962384954,4.7506009615,96.7628571429,-1.272002551,0,0,0,0.5577539063,14.7,14.1000976563,99.6078431373,66.6666666667,14.1176470588,5.8545429049,0,0,10.9803921569,239.4366,4333.36,95.7828125,94.53515625,70.1882352941,238.8,-0.78125,-5.4375,62,0,55.2875,98,88,94,29
20.076,3046.5,3,0.9525,234.6666666667,4.7265625,96.62,-1.265625,0,0,0,0.4629492188,14.7,14.1000976563,99.6078431373,66.6666666667,14.1176470588,6.0248204573,0,0,10.9803921569,239.6838,4330.48,96.0828125,94.84453125,70.1960784314,238.8,-0.78125,-4.3547453704,62.2037037037,0,55.2875,98,88,94,29
20.088,3048.9583333333,3.0833333333,0.9523541667,234.6666666667,4.734375,96.6976,-1.265625,0,0,0,0.35234375,14.7,14.1000976563,99.6078431373,66.6666666667,14.1176470588,5.9822510692,0,0,10.9803921569,240.24,4324,96.7578125,95.15390625,70.1960784314,238.8,-0.78125,-3.1394675926,62.4259259259,0,55.2875,98,88,94,29
20.101,3052.953125,3.21875,0.9521171875,234.6666666667,4.7470703125,96.9498,-1.265625,0,0,0,0.294078125,14.6936835938,14.0973144531,99.6078431373,66.6666666667,14.1176470588,6.0233180084,0,0,10.9803921569,240.1988,4324.48,96.7078125,95.6953125,70.1960784314,238.8,-0.78125,0,63,0,55.2875,98,88,94,29
20.117,3061.25,3.5,0.951625,234.6666666667,4.7734375,97.2602,-1.265625,0,0,0,0.209328125,14.6844960938,14.0884082031,99.6078431373,66.6666666667,14.1176470588,6.0185101716,0,0,10.9803921569,240.5592,4318.68,96.878125,95.8303125,70.1960784314,238.768,-0.78125,-0.2025462963,62.962962963,0,55.2875,98,88,94,29
20.128,3061.25,3.5,0.951625,234.6666666667,4.7734375,97.59,-1.265625,0,0,0,0.1510625,14.6781796875,14.0822851563,99.6078431373,66.6666666667,14.1176470588,6.0097959674,0,0,10.9803921569,240.81,4314.5,96.97265625,96.0159375,70.1960784314,238.724,-0.78125,0,63.1875,0,55.2875,98,88,94,29
20.139,3068.4215686275,3.5,0.9501960784,235.0117647059,4.8273590686,97.562,-1.26484375,0.00078125,0,0,0.0875,14.6712890625,14.072265625,99.6078431373,66.6666666667,14.1176470588,6.011899396,0,0,10.9803921569,241.38,4305,97.1875,96.5390625,70.1960784314,238.6,-0.78125,0,63.4166666667,0,55.2875,98,88,94,29
20.151,3076.2450980392,3.5,0.9486372549,235.84,4.886182598,97.4948,-1.26296875,0.00265625,0,0,0.1777,14.6712890625,14.072265625,99.6078431373,66.7058823529,14.1176470588,6.0052886205,0,0,10.9803921569,241.3344,4305.76,97.1703125,96.4040625,70.1960784314,238.632,-0.78125,0,64,0,55.2875,98,88,94,29
20.163,3084.068627451,3.5,0.9470784314,236.6682352941,4.9450061275,97.4276,-1.26109375,0.00453125,0,0,0.2761,14.6712890625,14.072265625,99.6078431373,66.8,14.1176470588,5.9944709877,0,0,10.9803921569,241.532,4311.6,97.2421875,96.6259375,70.1960784314,238.6032,-0.78125,0,63.9166666667,0,55.2875,98,88,94,29
20.176,3094.5,3.5,0.945,238.1176470588,5.0234375,97.31,-1.2578125,0.0078125,0,0,0.3827,14.6712890625,14.072265625,99.6078431373,67.0588235294,14.1176470588,5.9647224977,0,0,10.9803921569,241.7296,4320.18,97.31328125,96.90828125,70.2626711062,238.6136,-0.78125,0,64,0,55.2344339623,98,88,94,29
20.188,3097.5,3.5,0.944484375,238.2556862745,5.0424804688,97.3508,-1.2578125,0.0078125,0,0,0.4975,14.6712890625,14.072265625,99.6078431373,66.9960784314,14.1176470588,5.9719342528,0,0,10.9803921569,242.14,4338,97.4609375,97.16890625,70.3514613393,238.6232,-0.78125,0,64,0,55.1636792453,98,88,94,29
20.201,3101.8333333333,3.5,0.9437395833,238.7043137255,5.0699869792,97.4834,-1.2578125,0.0078125,0,0,0.5405833333,14.6607617188,14.0672940341,99.6078431373,67.0588235294,14.1176470588,5.9619907722,0,0,10.9803921569,242.1096,4336.68,97.45,97.625,70.5882352941,238.64,-0.78125,0,64,0,54.975,98,88,94,29
20.213,3105.8333333333,3.5,0.9430520833,239.1184313725,5.0953776042,97.6058,-1.2578125,0.0078125,0,0,0.5875833333,14.6492773438,14.0553622159,99.6078431373,67.0588235294,14.1176470588,5.9554346312,0,0,10.9803921569,242.148,4341,97.5625,97.6987028302,70.5364409915,238.6309433962,-0.78125,0,64,0,55.0162735849,98,88,94,29
20.226,3110.5,3.5,0.94225,239.8431372549,5.125,97.82,-1.2578125,0.0078125,0,0,0.6385,14.6368359375,14.0424360795,99.6078431373,67.0588235294,14.1176470588,5.948332145,0,0,10.9803921569,242.1584,4344.9,97.69453125,97.9382370283,70.537084399,238.601509434,-0.78125,0,64.1304347826,0,54.975,98,88,94,29
20.239,3118.6923076923,3.6153846154,0.9412403846,239.6705882353,5.171875,97.795,-1.25625,0.01171875,0,0,0.7325,14.6138671875,14.017578125,99.6078431373,67.0588235294,14.1176470588,5.9346735178,0,0,10.9803921569,242.18,4353,97.96875,98.1777712264,70.4262574595,238.5720754717,-0.78125,0,64.4130434783,0,54.975,98,88,94,29
20.252,3127.5673076923,3.7403846154,0.9401466346,239.2219607843,5.22265625,97.73,-1.2521875,0.021875,0,0,0.7340555556,14.6138671875,14.017578125,99.6078431373,67.0675381264,14.1176470588,5.9343396403,0,0,10.9803921569,242.1792,4352.7,97.95859375,98.6015625,70.1960784314,238.52,-0.78125,0,65,0,54.975,98,88,94,29
20.263,3135.0769230769,3.8461538462,0.9392211538,238.8423529412,5.265625,97.675,-1.24875,0.03046875,0,0,0.7426111111,14.6138671875,14.017578125,99.6078431373,67.1633986928,14.1176470588,5.9306669872,0,0,10.9803921569,242.172,4354.2,98.046875,98.6200132979,70.2216538789,238.5221276596,-0.78125,0,64.9347826087,0,54.975,98,88,94,29
20.276,3146,4,0.937875,238.1176470588,5.328125,97.57,-1.2421875,0.046875,0,0,0.7527222222,14.6138671875,14.017578125,99.6078431373,67.4509803922,14.1176470588,5.9196490279,0,0,10.9803921569,242.1616,4355.76,98.1484375,98.8598736702,70.2761104442,238.549787234,-0.78125,0,65,0,54.975,98,88,94,29
20.288,3151.015625,4,0.937359375,238.1176470588,5.357421875,97.682,-1.2415625,0.046875,0,0,0.7675,14.6138671875,14.017578125,99.6078431373,67.3812636166,14.1176470588,5.9223200483,0,0,10.9803921569,242.14,4359,98.359375,99.0812832447,70.3721488595,238.5753191489,-0.78125,0,65,0,54.975,98,88,94,29
20.301,3158.2604166667,4,0.9366145833,238.1176470588,5.3997395833,98.046,-1.23953125,0.046875,0,0,0.7601666667,14.6062109375,14.0121582031,99.6078431373,67.4901960784,14.1176470588,5.9196490279,0,0,10.9803921569,242.1416,4358.76,98.34375,99.46875,70.5882352941,238.62,-0.78125,0,65,0,54.975,98,88,94,29
20.314,3165.5052083333,4,0.9358697917,238.1176470588,5.4420572917,98.41,-1.2375,0.046875,0,0,0.7442777778,14.5896223958,13.9980664063,99.6078431373,67.5921568627,14.2039215686,5.9196490279,0,0,10.9803921569,242.1158,4359.88,98.5140625,99.58125,70.5802320928,238.638,-0.78125,0,65,0,54.975,98,88,94,29
20.326,3172.75,4,0.935125,238.1176470588,5.484375,98.97,-1.234375,0.046875,0,0,0.7296111111,14.5743098958,13.9850585938,99.6078431373,67.8431372549,14.2980392157,5.9196490279,0,0,10.9803921569,242.0894,4360.84,98.6828125,99.85125,70.6745098039,238.6812,-0.78125,0,65.22,0,54.975,98,88,94,29
20.339,3179.7884615385,4.1153846154,0.9337115385,237.9548649649,5.5492788462,99.0398113208,-1.234375,0.0505601415,0,0,0.7125,14.5564453125,13.9633789063,99.6078431373,67.7882352941,14.5098039216,5.9196490279,0,0,10.9803921569,242.03,4363,99.0625,100.59375,70.7764705882,238.8,-0.78125,0,65.48,0,54.975,98,88,94,29
20.351,3186.8269230769,4.2307692308,0.9322980769,237.5641879393,5.6141826923,99.2073584906,-1.234375,0.0594044811,0,0,0.666127451,14.5564453125,13.9633789063,99.6078431373,67.8431372549,14.4941176471,5.9196490279,0,0,10.9803921569,242.0344,4362.84,99.034375,100.41375,70.9803921569,238.7712,-0.78125,0,66,0,54.975,98,88,94,29
20.364,3194.4519230769,4.3557692308,0.9307668269,237.140954495,5.6844951923,99.3888679245,-1.234375,0.0689858491,0,0,0.6113235294,14.5564453125,13.9633789063,99.6078431373,67.8431372549,14.5098039216,5.9196490279,0,0,10.9803921569,241.9992,4369.38,99.13125,100.646875,70.9725490196,238.824,-0.78125,0,65.98,0,54.975,98,88,94,29
20.376,3203.25,4.5,0.929,236.3921568627,5.765625,99.71,-1.234375,0.0859375,0,0,0.5607352941,14.5564453125,13.9633789063,99.6078431373,67.8431372549,14.5098039216,5.9196490279,0,0,10.9803921569,241.9656,4376.34,99.20625,100.774375,70.8941176471,238.8816,-0.78125,0,66,0,54.975,98,88,94,29
20.388,3207.75,4.5,0.9278290816,236.4288694201,5.7785395408,99.6761702128,-1.2342087766,0.0859375,0,0,0.4975,14.5564453125,13.9633789063,99.6078431373,67.8431372549,14.5098039216,5.9196490279,0,0,10.9803921569,241.89,4392,99.375,100.901875,70.8,238.9392,-0.78125,0,66,0,54.975,98,88,94,29
20.401,3214.25,4.5,0.9261377551,236.9061326658,5.7971938776,99.2363829787,-1.2320478723,0.0859375,0,0,0.4648076923,14.5426419772,13.9568206189,99.6078431373,67.8815840062,14.5098039216,5.9196490279,0,0,10.9803921569,241.8956,4390.84,99.3625,101.125,70.5882352941,239.04,-0.78125,0,66,0,54.975,98,88,94,29
20.413,3220.25,4.5,0.9245765306,237.3466833542,5.8144132653,98.8304255319,-1.2300531915,0.0859375,0,0,0.4255769231,14.5260779748,13.9410807292,99.6078431373,67.9738562092,14.5098039216,5.9196490279,0,0,10.9803921569,241.772,4391.8,99.4296875,101.17,70.6039215686,239.0568,-0.78125,0,66,0,54.975,98,88,94,29
20.426,3227.75,4.5,0.922625,238.1176470588,5.8359375,98.12,-1.2265625,0.0859375,0,0,0.3830769231,14.5081336388,13.924029182,99.6078431373,68.0738177624,14.5098039216,5.9196490279,0,0,10.8941176471,241.6186,4391.54,99.50078125,101.31625,70.6745098039,239.1114,-0.78125,0,66.22,0,54.425,98,88,94,29
20.438,3232.4558823529,4.5980392157,0.9223063725,237.9796078431,5.8895526961,98.292,-1.2090625,0.0890625,0,0,0.3275,14.4846679688,13.896484375,99.6078431373,68.2352941176,14.5098039216,5.9196490279,0,0,10.8,241.3,4391,99.6484375,101.45125,70.768627451,239.1618,-0.78125,0,66.46,0,53.825,98,88,94,29
20.452,3239.0441176471,4.7352941176,0.9218602941,237.4964705882,5.9646139706,98.894,-1.1478125,0.1,0,0,0.3179255319,14.4846679688,13.896484375,99.6078431373,68.2745098039,14.5098039216,5.9151416809,0,0,10.5882352941,241.3118,4391.02,99.64296875,101.6875,70.9803921569,239.25,-0.78125,0,67,0,52.475,98,88,94,29
20.464,3244.6911764706,4.8529411765,0.9214779412,237.0823529412,6.0289522059,99.41,-1.0953125,0.109375,0,0,0.3051595745,14.4846679688,13.896484375,99.6078431373,68.368627451,14.5098039216,5.9043240482,0,0,10.5960784314,241.1944,4395.62,99.70859375,101.7641782407,70.9725490196,239.112037037,-0.78125,0,66.98,0,52.525,98,88,94,29
20.476,3251.75,5,0.921,236.3921568627,6.109375,100.27,-1.0078125,0.125,0,0,0.292393617,14.4846679688,13.896484375,99.6078431373,68.462745098,14.5098039216,5.8935064155,0,0,10.6711915535,241.0792,4400.66,99.77421875,101.9482060185,70.9803921569,238.7809259259,-0.78125,0,67,0,52.475,98,88,94,29
20.488,3255.6071428571,5,0.9213903061,236.5301960784,6.1179846939,100.314,-1.0078125,0.124375,0,0,0.2775,14.4846679688,13.896484375,99.6078431373,68.6274509804,14.5098039216,5.8745755582,0,0,10.7616892911,240.82,4412,99.921875,102.1322337963,70.9803921569,238.4498148148,-0.78125,0,67,0,52.475,98,88,94,29
