195.651,5298.75,11,0.863125,212.2352941176,5.3828125,152.34,0.4375,5.3984375,0,0,0.9275,0.759765625,10.71875,99.6078431373,83.9215686275,17.2549019608,6.5431653595,0.4230041504,0,12.1568627451,219.5226530612,5733.3673469388,152.9448341837,153.98125,72.5113122172,232.4116,0,0,109.0961538462,0,18.35,96,78,74,11
195.663,5301.675,11.05,0.862575,212.2352941176,5.39765625,152.34,0.4375,5.3984375,0,0,0.9275,0.759765625,10.71875,99.6078431373,83.9215686275,17.2549019608,6.5056041347,0.4230041504,0,12.1568627451,218.85,5719,153.046875,153.86875,72.4208144796,232.1932,0,0,109.3269230769,0,18.35,96,78,74,11
195.675,5308.695,11.17,0.861255,212.6412918108,5.43328125,152.2388235294,0.4375,5.4057904412,0,0,0.9275,0.7600047832,10.71875,99.6078431373,83.9215686275,17.2549019608,6.5071065837,0.4230041504,0,12.1568627451,219.0181632653,5722.5918367347,153.0213647959,153.625,72.3303167421,231.72,0,0,109.5576923077,0,18.35,96,78,74,11
195.688,5316.3,11.3,0.859825,213.0811226451,5.471875,152.1292156863,0.4375,5.4137561275,0,0,0.9275,0.7610411352,10.7319623162,99.6078431373,83.9215686275,17.2549019608,6.4808579161,0.4077166389,0,12.1568627451,218.796,5722.8,153.046875,153.634375,72.1568627451,231.7382,0,0,110,0,18.35,96,78,74,11
195.700,5328,11.5,0.857625,213.9607843137,5.53125,151.91,0.4375,5.4296875,0,0,0.9275,0.7619977679,10.7451746324,99.6078431373,83.9215686275,17.2549019608,6.4561116974,0.3924291274,0,12.1568627451,218.6664,5731.92,153.046875,153.79515625,72.1732026144,231.8168,0,0,110,0,18.35,96,78,74,11
195.714,5329.8,11.56,0.85821,213.9607843137,5.59125,151.91,0.4375,5.4296875,0,0,0.9275,0.763671875,10.7605890012,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.3580322266,0,12.1568627451,218.31,5757,153.046875,154.01171875,72.2875816993,231.94,0,0,110,0,18.35,96,78,74,11
195.725,5333.1,11.67,0.8592825,213.5957767722,5.70125,152.0538461538,0.4325420673,5.4098557692,0,0,0.9275,0.763671875,10.7749023438,99.6078431373,83.9215686275,17.2549019608,6.4045570751,0.3605801451,0,12.1568627451,218.3964,5750.92,153.046875,154.3984375,72.3774509804,232.16,0,0,110,0,18.35,96,78,74,11
195.737,5336.7,11.79,0.8604525,213.197586727,5.82125,152.2107692308,0.4271334135,5.3882211538,0,0,0.9275,0.763671875,10.7749023438,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.3580322266,0,12.1568627451,218.2596,5756.28,153.053125,154.3675,72.5490196078,232.1424,0,0,110,0,18.35,96,78,74,11
195.751,5343,12,0.8625,212.7330316742,6.03125,152.3938461538,0.4208233173,5.3629807692,0,0,0.9275,0.763671875,10.7749023438,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.3580322266,0,12.1568627451,218.0832,5753.76,153.075,154.3421875,72.5120236774,231.9248,0,0,110.0943396226,0,18.35,96,78,74,11
195.763,5343.875,11.95,0.8624125,212.2352941176,6.034375,152.59,0.4140625,5.3359375,0,0,0.9275,0.763671875,10.7749023438,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.3580322266,0,12.1568627451,217.68,5748,153.125,154.2859375,72.4232334443,231.6896,0,0,110.320754717,0,18.35,96,78,74,11
195.775,5345.975,11.83,0.8622025,211.9117647059,6.041875,152.78125,0.4155273438,5.3359375,0,0,0.9275,0.764047476,10.7749023438,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.3580322266,0,12.1568627451,217.7808,5749.44,153.1125,154.1640625,72.3344432112,231.18,0,0,110.5471698113,0,18.35,96,78,74,11
195.788,5348.25,11.7,0.861975,211.4444444444,6.05,153.0575,0.4176432292,5.3359375,0,0,0.9275,0.7650240385,10.7857541454,99.6078431373,83.9215686275,17.2549019608,6.393687016,0.3434603944,0,12.1568627451,217.64,5746.9,153.1484375,154.16875,72.1568627451,231.1996,0,0,111,0,18.35,96,78,74,11
195.800,5351.75,11.5,0.861625,211.0130718954,6.0625,153.3125,0.4195963542,5.3359375,0,0,0.9275,0.7659254808,10.7975924745,99.6078431373,83.9215686275,17.2549019608,6.3863280821,0.3275638502,0,12.1568627451,217.544,5744.26,153.2046875,154.138599537,72.1568627451,231.2961111111,0,0,111,0,18.35,96,78,74,11
195.813,5353.825,11.6,0.8609375,210.5098039216,6.1328125,153.61,0.421875,5.3359375,0,0,0.9275,0.767578125,10.810417331,99.6078431373,83.9215686275,17.2549019608,6.3703837255,0.2931213379,0,12.1568627451,217.28,5737,153.359375,154.1085069444,72.1568627451,231.4333333333,0,0,111,0,18.35,96,78,74,11
195.825,5358.805,11.84,0.8592875,210.5098039216,6.3015625,153.4396078431,0.423560049,5.3140318627,0,0,0.9272058824,0.767578125,10.8232421875,99.6078431373,83.9215686275,17.2549019608,6.37099697,0.2944460499,0,12.1568627451,217.344,5738.76,153.321875,154.0390625,72.1568627451,231.75,0,0,111,0,18.35,96,78,74,11
195.838,5364.2,12.1,0.8575,210.5098039216,6.484375,153.2382352941,0.4255514706,5.2881433824,0,0,0.9259313725,0.767578125,10.8232421875,99.6078431373,83.9215686275,17.2549019608,6.3774540737,0.2931213379,0,12.1568627451,217.2351020408,5740.0612244898,153.3753188776,154.0506365741,72.1568627451,231.6972222222,0,0,111,0,18.35,96,78,74,11
195.850,5372.5,12.5,0.85475,210.5098039216,6.765625,153.0523529412,0.4273897059,5.2642463235,0,0,0.924754902,0.767578125,10.8232421875,99.6078431373,83.9215686275,17.2549019608,6.3845244219,0.2931213379,0,12.1568627451,217.1273469388,5747.4081632653,153.4135841837,153.9606426887,72.1568627451,231.8054716981,0,0,111,0,18.4823529412,96,78,74,11
195.863,5374.2401960784,12.5,0.8547377451,210.5098039216,6.7855392157,152.82,0.4296875,5.234375,0,0,0.9225,0.767578125,10.8232421875,99.6078431373,83.9215686275,17.2549019608,6.4004327053,0.2931213379,0,12.1568627451,216.84,5767,153.515625,153.8150058962,72.1568627451,231.908490566,0,0,111,0,18.9125,96,78,74,11
195.876,5378.7647058824,12.5,0.8547058824,210.5098039216,6.8373161765,153.0646938776,0.4261798469,5.2396364796,0,0,0.9228061224,0.7678172832,10.8232421875,99.6078431373,83.9215686275,17.2549019608,6.3998435096,0.2931213379,0,12.1568627451,216.893877551,5763.3265306122,153.4964923469,153.4453125,72.1568627451,232.17,0,0,111,0,19.3426470588,96,78,74,11
195.888,5382.9411764706,12.5,0.8546764706,210.5098039216,6.8851102941,153.3316326531,0.4223533163,5.2453762755,0,0,0.9240306122,0.7687739158,10.836067044,99.6078431373,83.9215686275,17.2549019608,6.3768227926,0.2785289531,0,12.1568627451,216.8188235294,5767.4705882353,153.5799632353,153.5349351415,72.1568627451,232.1066037736,0,0,111,0,20.0375,96,78,74,11
195.901,5390.25,12.5,0.854625,210.5098039216,6.96875,153.6208163265,0.4182079082,5.2515943878,0,0,0.9253571429,0.7698102679,10.8512236926,99.6078431373,83.9215686275,17.2549019608,6.3489201684,0.2612834074,0,12.1568627451,216.7729411765,5768.4901960784,153.7193627451,153.5258789063,72.1888755502,232.2095833333,0,0,111.0816326531,0,20.0375,96,78,74,11
195.913,5391.7806122449,12.5408163265,0.8550433673,210.5098039216,7.0255102041,153.91,0.4140625,5.2578125,0,0,0.9275,0.771484375,10.8652144452,99.6078431373,83.9215686275,17.2549019608,6.2952612759,0.2281188965,0,12.1568627451,216.66,5771,154.0625,153.7192382813,72.2849139656,232.3045833333,0,0,111.3265306122,0,20.0375,96,78,74,11
195.925,5396.3724489796,12.6632653061,0.8562984694,210.5098039216,7.1957908163,153.9474,0.41578125,5.23203125,0,0,0.9272,0.771484375,10.8803710938,99.6078431373,83.9215686275,17.2549019608,6.2974076316,0.2294454769,0,12.1568627451,216.6882352941,5770.3725490196,153.9767156863,154.21875,72.380952381,232.55,0,0,111.5714285714,0,20.0375,96,78,74,11
195.937,5400.9642857143,12.7857142857,0.8575535714,210.5098039216,7.3660714286,153.9882,0.41765625,5.20390625,0,0,0.926,0.771484375,10.8803710938,99.6078431373,83.9215686275,17.2549019608,6.3018720514,0.2281188965,0,12.1568627451,216.6355102041,5772.4693877551,154.1039540816,154.1059570313,72.5490196078,232.4945833333,0,0,112,0,20.0375,96,78,74,11
195.950,5409,13,0.85975,210.5098039216,7.6640625,154.0324,0.4196875,5.1734375,0,0,0.9247,0.771484375,10.8803710938,99.6078431373,83.9215686275,17.2549019608,6.3096847862,0.2281188965,0,12.1568627451,216.5559183673,5777.2448979592,154.2386798469,154.2479363208,72.5182622068,232.4345283019,0,0,112,0,20.0375,96,78,74,11
195.963,5411.4264705882,13,0.8597622549,210.5098039216,7.637254902,154.08,0.421875,5.140625,0,0,0.9225,0.771484375,10.8803710938,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.2281188965,0,12.1568627451,216.36,5789,154.5703125,154.3111733491,72.4183006536,232.1843396226,0,0,112,0,20.0375,96,78,74,11
195.976,5417.7352941177,13,0.8597941176,210.1038062284,7.5675551471,154.4376470588,0.4237132353,5.1461397059,0,0,0.9229,0.771796875,10.8803710938,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.2281188965,0,12.1568627451,216.3967346939,5786.7959183674,154.5081313776,154.3744103774,72.3183391003,231.9341509434,0,0,112,0,20.0375,96,78,74,11
195.988,5423.5588235294,13,0.8598235294,209.6978085352,7.5032169118,154.7952941176,0.4255514706,5.1516544118,0,0,0.9241,0.772734375,10.8941992188,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.2125402832,0,12.1568627451,216.3341176471,5792.0588235294,154.6346507353,154.4765625,72.1568627451,231.53,0,0,112,0,20.0375,96,78,74,11
196.000,5433.75,13,0.859875,209.291810842,7.390625,155.1529411765,0.4273897059,5.1571691176,0,0,0.9253,0.773671875,10.9080273438,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.1969616699,0,12.1568627451,216.2823529412,5798.1764705882,154.7633272059,154.4887907609,72.1568627451,231.5463043478,0,0,112.0625,0,20.0375,96,78,74,11
196.013,5435.09,13.04,0.858995,208.7843137255,7.456875,155.6,0.4296875,5.1640625,0,0,0.9275,0.775390625,10.9230078125,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.1632080078,0,12.1568627451,216.14,5815,155.1171875,154.5417798913,72.1568627451,231.6169565217,0,0,112.3333333333,0,20.0375,96,78,74,11
196.025,5439.11,13.16,0.856355,209.1226451365,7.655625,155.3705882353,0.4312193627,5.1441482843,0,0,0.9272,0.775390625,10.9379882813,99.6078431373,83.9215686275,17.2549019608,6.3253102557,0.1645062256,0,12.1568627451,216.1745098039,5810.9215686275,155.0314031863,154.6640625,72.1568627451,231.78,0,0,113,0,20.0375,96,78,74,11
196.037,5443.13,13.28,0.853715,209.5286428297,7.854375,155.0952941176,0.433057598,5.1202512255,0,0,0.926,0.775390625,10.9379882813,99.6078431373,83.9215686275,17.2549019608,6.3153940924,0.1632080078,0,12.1568627451,216.1288,5816.84,155.1078125,154.6396059783,72.1568627451,231.7473913043,0,0,112.8333333333,0,20.0375,96,78,74,11
196.050,5450.5,13.5,0.848875,209.968473664,8.21875,154.7970588235,0.4350490196,5.0943627451,0,0,0.9247,0.775390625,10.9379882813,99.6078431373,83.9215686275,17.2549019608,6.3036749902,0.1632080078,0,12.1568627451,216.0924,5822.82,155.07734375,154.6224524457,72.1568627451,231.7023913043,0,0,113,0,20.0375,96,78,74,11
196.063,5452.46,13.54,0.848985,210.5098039216,8.234375,154.43,0.4375,5.0625,0,0,0.9225,0.775390625,10.9379882813,99.6078431373,83.9215686275,17.2549019608,6.280236786,0.1632080078,0,12.1568627451,216,5838,155,154.5451766304,72.1568627451,231.5582608696,0,0,113,0,20.0375,96,78,74,11
196.075,5458.34,13.66,0.849315,210.5098039216,8.28125,154.803125,0.4331054688,5.0668945313,0,0,0.9225,0.7756958008,10.9379882813,99.6078431373,83.9215686275,17.2549019608,6.2811382554,0.1632080078,0,12.1568627451,216.0224,5834.32,155.01875,154.390625,72.1568627451,231.27,0,0,113,0,20.0375,96,78,74,11
196.089,5465.2,13.8,0.8497,210.5098039216,8.3359375,155.3835416667,0.4262695313,5.0737304688,0,0,0.9225,0.7771199544,10.9553808594,99.6078431373,83.9215686275,17.2549019608,6.2685176838,0.1463153076,0,12.1568627451,216.0216,5835.12,155.1546875,154.390625,72.1568627451,231.27,0,0,113,0,20.0375,96,78,74,11
196.106,5475,14,0.85025,210.5098039216,8.4140625,156.42,0.4140625,5.0859375,0,0,0.9225,0.7788492839,10.978125,99.6078431373,83.9215686275,17.2549019608,6.2531927041,0.1242248535,0,12.1568627451,216.0828,5826.96,155.59296875,154.83953125,72.1568627451,231.0626,0,0,113.1836734694,0,20.0375,96,78,74,11
196.114,5477.3724489796,14,0.8508622449,210.5098039216,8.4547193878,156.42,0.4140625,5.0859375,0,0,0.9225,0.7802734375,10.988828125,99.6078431373,83.9215686275,17.2549019608,6.2351633162,0.098236084,0,12.1568627451,216.18,5814,156.2890625,155.05078125,72.1568627451,230.965,0,0,113.3469387755,0,20.0375,96,78,74,11
196.124,5482.1173469388,14,0.8520867347,210.8549019608,8.5360331633,156.322,0.4171875,5.0609375,0,0,0.9228846154,0.7802734375,11.0048828125,99.6078431373,83.9215686275,17.2549019608,6.236966255,0.1008349609,0,12.1568627451,216.1476,5818.32,156.05703125,155.7109375,72.1568627451,230.66,0,0,113.5510204082,0,20.0375,96,78,74,11
196.137,5488.2857142857,14,0.8536785714,211.3035294118,8.6417410714,156.1946,0.42125,5.0284375,0,0,0.9241346154,0.7802734375,11.0048828125,99.6078431373,83.9215686275,17.2549019608,6.2319227399,0.098236084,0,12.1568627451,216.1824,5817.52,156.2796875,155.658125,72.1568627451,230.6844,0,0,114,0,20.0375,96,78,74,11
196.150,5498.25,14,0.85625,211.7521568627,8.8125,156.0672,0.4253125,4.9959375,0,0,0.9253846154,0.7802734375,11.0048828125,99.6078431373,83.9215686275,17.2549019608,6.228092968,0.098236084,0,12.1568627451,216.1902,5828.96,156.24921875,155.8175,72.1272660007,230.3916,0,0,114,0,20.0375,96,78,74,11
196.163,5500.35,14,0.855525,212.2352941176,8.82421875,155.93,0.4296875,4.9609375,0,0,0.9275,0.7802734375,11.0048828125,99.6078431373,83.9215686275,17.2549019608,6.2201388263,0.098236084,0,12.1568627451,216.21,5858,156.171875,155.9434375,72.0310765816,230.0744,0,0,114,0,20.0375,96,78,74,11
196.175,5505.39,14,0.853785,211.4909650135,8.85234375,156.0594117647,0.433057598,4.9693627451,0,0,0.9272,0.7805078125,11.0048828125,99.6078431373,83.9215686275,17.2549019608,6.220728022,0.098236084,0,12.1568627451,216.2052,5850.96,156.190625,156.1953125,71.9422863485,229.44,0,0,114,0,20.0375,96,78,74,11
196.188,5510.85,14,0.8519,210.6113033449,8.8828125,156.2123529412,0.4370404412,4.9793198529,0,0,0.9259,0.7815234375,11.0178808594,99.6078431373,83.9215686275,17.2549019608,6.2333603774,0.0839422607,0,12.1568627451,216.214,5856.3,156.22265625,156.185625,71.7647058824,229.4644,0,0,114,0,20.0375,96,78,74,11
196.201,5519.25,14,0.849,209.7316416763,8.9296875,156.3652941176,0.4410232843,4.9892769608,0,0,0.9246,0.7825390625,11.0332421875,99.6078431373,83.9215686275,17.2549019608,6.2489858469,0.0670495605,0,12.1568627451,216.2244,5851.88,156.3546875,156.2395341981,71.7647058824,229.3698113208,0,0,114,0,20.0375,96,78,74,11
196.213,5521.3,14.1,0.8487375,208.7843137255,9.02109375,156.53,0.4453125,5,0,0,0.9225,0.7841796875,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.280236786,0.0332641602,0,12.1568627451,216.25,5841,156.6796875,156.2837558962,71.7647058824,229.2996226415,0,0,114,0,20.0375,96,78,74,11
196.227,5527.04,14.38,0.8480025,208.7843137255,9.27703125,156.5924,0.3965625,4.968125,0,0,0.9225,0.7841796875,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.280236786,0.0332641602,0,12.1568627451,216.2452,5843.04,156.61875,156.390625,71.7647058824,229.13,0,0,114,0,20.0375,96,78,74,11
196.238,5531.55,14.6,0.847425,208.7843137255,9.478125,156.6496,0.351875,4.93890625,0,0,0.9225,0.7841796875,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.2504882959,0.0332641602,0,12.1568627451,216.25,5843.5,156.72265625,156.375884434,71.7647058824,229.1533962264,0,0,114,0,20.0375,96,78,74,11
196.250,5539.75,15,0.846375,208.7843137255,9.84375,156.712,0.303125,4.90703125,0,0,0.9225,0.7841796875,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.2180353977,0.0332641602,0,12.1568627451,216.25,5849.5,156.82578125,156.5264945652,71.7345399698,229.0447826087,0,0,114.0769230769,0,20.0375,96,78,74,11
196.262,5541.63,15,0.847015,208.7843137255,9.85,156.79,0.2421875,4.8671875,0,0,0.9225,0.7841796875,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.1450163767,0.0332641602,0,12.1568627451,216.25,5855.5,156.92890625,156.730298913,71.6440422323,228.9169565217,0,0,114.3076923077,0,20.0375,96,78,74,11
196.275,5547.74,15,0.849095,209.1364545818,9.8703125,156.8797959184,0.2405931122,4.8751594388,0,0,0.9225,0.7844140625,11.0639648438,99.6078431373,83.9215686275,17.2549019608,6.1504251931,0.0332641602,0,12.1568627451,216.25,5866,157.109375,157.171875,71.5460030166,228.64,0,0,114.5576923077,0,20.0375,96,78,74,11
196.288,5553.85,15,0.851175,209.5942376951,9.890625,156.9965306122,0.2385204082,4.8855229592,0,0,0.9225,0.7854296875,11.077337771,99.6078431373,83.9215686275,17.2549019608,6.1450163767,0.0329421686,0,12.1568627451,216.269,5865.4,157.17578125,157.171875,71.3725490196,228.64,0,0,115,0,20.0375,96,78,74,11
196.301,5563.25,15,0.854375,210.0520208083,9.921875,157.1132653061,0.2364477041,4.8958864796,0,0,0.9225,0.7864453125,11.0931421397,99.6078431373,83.9215686275,17.2549019608,6.1450163767,0.0325616331,0,12.1568627451,216.3184,5863.84,157.3484375,157.2535232843,71.3725490196,228.2194117647,0,0,115,0,20.0375,96,78,74,11
196.313,5564.9411764706,14.9509803922,0.8539828431,210.5098039216,9.8988970588,157.23,0.234375,4.90625,0,0,0.9225,0.7880859375,11.1077307876,99.6078431373,83.9215686275,17.2549019608,6.1450163767,0.031829834,0,12.1568627451,216.44,5860,157.7734375,157.3288909314,71.3725490196,227.8311764706,0,0,115,0,20.0375,96,78,74,11
196.325,5569,14.8333333333,0.8530416667,210.5098039216,9.84375,157.4192,0.23609375,4.8821875,0,0,0.9222,0.7880859375,11.1235351563,99.6078431373,83.9215686275,17.2549019608,6.1450163767,0.0318591059,0,12.1568627451,216.4096,5860.96,157.6671875,157.4921875,71.3725490196,226.99,0,0,115,0,20.0375,96,78,74,11
196.338,5573.3970588235,14.7058823529,0.8520220588,210.5098039216,9.7840073529,157.6428,0.238125,4.85375,0,0,0.9209,0.7880859375,11.1235351563,99.6078431373,83.9215686275,17.2549019608,6.1626922472,0.031829834,0,12.1568627451,216.462,5864,157.79296875,157.4859068627,71.3725490196,227.0223529412,0,0,115,0,20.0375,96,78,74,11
196.350,5580.5,14.5,0.850375,210.5098039216,9.6875,158.09,0.2421875,4.796875,0,0,0.9197,0.7880859375,11.1235351563,99.6078431373,83.9215686275,17.2549019608,6.1803681177,0.031829834,0,12.1568627451,216.5148,5873.6,157.83984375,157.4551164216,71.3725490196,227.2660784314,0,0,115.0769230769,0,20.2274038462,96,78,74,11
196.364,5581.775,14.5,0.850225,210.5098039216,9.69921875,158.09,0.2421875,4.796875,0,0,0.9175,0.7880859375,11.1235351563,99.6078431373,83.9215686275,17.2549019608,6.2201388263,0.031829834,0,12.1568627451,216.66,5900,157.96875,157.407935049,71.3725490196,227.6174509804,0,0,115.3461538462,0,20.8920673077,96,78,74,11
196.375,5584.58,14.5,0.849895,210.5098039216,9.725,158.2748,0.2421875,4.8003125,0,0,0.9178125,0.7883300781,11.1235351563,99.6078431373,83.9215686275,17.2549019608,6.2171928479,0.031829834,0,12.1568627451,216.6248,5893.6,157.9375,157.3203125,71.3725490196,228.27,0,0,115.5576923077,0,21.4143028846,96,78,74,11
196.388,5587.895,14.5,0.849505,210.5098039216,9.75546875,158.4932,0.2421875,4.804375,0,0,0.9191666667,0.7893880208,11.134921875,99.6078431373,83.9215686275,17.2549019608,6.2069172752,0.031776123,0,12.1568627451,216.697,5904.6,158.06640625,157.3270526961,71.3725490196,228.2198039216,0,0,116,0,22.50625,96,78,74,11
196.401,5593.25,14.5,0.848875,210.5098039216,9.8046875,158.7116,0.2421875,4.8084375,0,0,0.9205208333,0.7904459635,11.1483789063,99.6078431373,83.9215686275,17.2549019608,6.1912918056,0.0317126465,0,12.1568627451,216.7932,5916.56,158.3203125,157.2852359694,71.3725490196,228.1330612245,0,0,116,0,22.50625,96,78,74,11
196.413,5594.637755102,14.5,0.8493954082,210.5098039216,9.7989477041,158.93,0.2421875,4.8125,0,0,0.9225,0.7919921875,11.1608007813,99.6078431373,83.9215686275,17.2549019608,6.1600408666,0.0315856934,0,12.1568627451,217.03,5946,158.9453125,157.2469706633,71.3725490196,227.9836734694,0,0,116,0,22.50625,96,78,74,11
196.425,5598.8010204082,14.5,0.8509566327,210.5098039216,9.7817283163,158.7962745098,0.240502451,4.7922794118,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.162444785,0.031595459,0,12.1568627451,216.9708,5938.64,158.7890625,157.1640625,71.3725490196,227.66,0,0,116,0,22.50625,96,78,74,11
196.439,5603.6581632653,14.5,0.8527780612,210.5098039216,9.7616390306,158.6260784314,0.2383578431,4.7665441176,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1492232339,0.0315856934,0,12.1568627451,217.0594117647,5949.1764705882,158.9820772059,157.1640625,71.3725490196,227.66,0,0,116,0,22.50625,96,78,74,11
196.450,5610.25,14.5,0.85525,210.5098039216,9.734375,158.4923529412,0.2366727941,4.7463235294,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1393070705,0.0315856934,0,12.1568627451,217.1133333333,5955,159.0494791667,157.476875,71.3725490196,227.5126,0,0,116,0,22.50625,96,78,74,11
196.463,5612.2,14.45,0.8553125,210.5098039216,9.69609375,158.31,0.234375,4.71875,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1149673969,0.0315856934,0,12.1568627451,217.1770588235,5961.8823529412,159.1291360294,157.8465625,71.3725490196,227.3384,0,0,116,0,22.50625,96,78,74,11
196.476,5617.27,14.32,0.855475,210.8894117647,9.5965625,158.7478,0.234375,4.7221875,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1158688663,0.0315856934,0,12.1568627451,217.28,5973,159.2578125,158.5859375,71.3725490196,226.99,0,0,116,0,22.50625,96,78,74,11
196.488,5621.95,14.2,0.855625,211.3035294118,9.5046875,159.2254,0.234375,4.7259375,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1381051113,0.0315454102,0,12.1568627451,217.2946938776,5973.9795918367,159.3375318878,158.5575,71.3725490196,227.0034,0,0,116,0,22.50625,96,78,74,11
196.500,5629.75,14,0.855875,212.2352941176,9.3515625,160.3,0.234375,4.734375,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1633462544,0.0315014648,0,12.1568627451,217.3387755102,5976.9183673469,159.576690051,158.621875,71.3725490196,226.91,0,0,116.0425531915,0,22.50625,96,78,74,11
196.515,5631.955,14,0.855525,212.2352941176,9.3603125,160.3,0.234375,4.734375,0,0,0.9225,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.2201388263,0.0314025879,0,12.1568627451,217.46,5985,160.234375,158.6708806818,71.3725490196,226.8009090909,0,0,116.3617021277,0,22.50625,96,78,74,11.24
196.525,5635.105,14,0.855025,211.8831532613,9.3728125,160.4734693878,0.234375,4.7391581633,0,0,0.9222058824,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.2159319691,0.0314099121,0,12.1568627451,217.4306122449,5983.0408163265,160.0749362245,158.765625,71.3725490196,226.59,0,0,117,0,22.50625,96,78,74,11.44
196.537,5638.885,14,0.854425,211.4605842337,9.3878125,160.6816326531,0.234375,4.7448979592,0,0,0.9210294118,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.2111241323,0.0314025879,0,12.1568627451,217.4776,5985.96,160.325,158.7427556818,71.3725490196,226.6409090909,0,0,116.829787234,0,22.50625,96,78,74,12
196.550,5645.5,14,0.853375,211.0028011204,9.4140625,160.9071428571,0.234375,4.7511160714,0,0,0.919754902,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1994050302,0.0314025879,0,12.1568627451,217.5348,5989.08,160.61953125,158.8960597826,71.334841629,226.5430434783,0,0,117,0,22.50625,96,78,74,11.94
196.563,5648.125,14,0.8535875,210.5098039216,9.3984375,161.15,0.234375,4.7578125,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1750653565,0.0314025879,0,12.1568627451,217.68,5997,161.3671875,159.1786684783,71.2368024133,226.4413043478,0,0,117,0,22.50625,96,78,74,12
196.577,5655.475,14,0.8541825,210.9584313725,9.3546875,160.8978,0.23234375,4.7659375,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1750653565,0.0314025879,0,12.1568627451,217.6536,5995.56,161.23125,159.765625,70.9803921569,226.23,0,0,117,0,22.50625,96,78,74,12
196.588,5661.25,14,0.85465,211.3380392157,9.3203125,160.6844,0.230625,4.7728125,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1651491932,0.0313623047,0,12.1568627451,217.6976470588,5995.3333333333,161.3480392157,159.7221467391,71.04826546,226.2456521739,0,0,117,0,22.50625,96,78,74,12
196.600,5671.75,14,0.8555,212.2352941176,9.2578125,160.18,0.2265625,4.7890625,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1543315604,0.0313183594,0,12.1568627451,217.74,5991.3333333333,161.3020833333,159.8449337121,70.9803921569,226.1618181818,0,0,117.0508474576,0,22.50625,96,78,74,12
196.614,5674.15,14.06,0.854585,212.2352941176,9.2709375,160.18,0.2265625,4.7890625,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1299918868,0.0312194824,0,12.1568627451,217.86,5980,161.171875,159.9559659091,70.9803921569,226.0663636364,0,0,117.2881355932,0,22.50625,96,78,74,11.7924528302
196.625,5678.55,14.17,0.8529075,211.8556862745,9.295,160.1404,0.23,4.7959375,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1317948256,0.0312268066,0,12.1568627451,217.8282352941,5983,161.2063419118,160.0432054924,70.9803921569,225.9913636364,0,0,117.4745762712,0,22.50625,96,78,74,11.5849056604
196.656,5690.95,14.48,0.84818,210.7858823529,9.3628125,160.0288,0.2396875,4.8153125,0,0,0.9175,0.7919921875,11.1752929688,99.6078431373,83.9215686275,17.2549019608,6.1387060909,0.0312194824,0,12.1568627451,217.7324,5982.64,161.1375,160.2890625,70.9803921569,225.78,0,0,118,0,22.50625,96,78,74,11
